smiles,pIC50
O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@@H](C1)N2CC3=O)C4CNc5ccccc45,5.23
O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c4c[nH]c5ccccc45,5.04
O=C([C@H]1C[C@@H](CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCCC4,5.54
O=C1C=C(OCc2ccc3ccccc3c2)C=CN1c4ccc(OCCN5CCCC5)cc4,9.17
O=C1C=C(OCc2ccccc2)C=CN1c3ccc(OCCN4CCCC4)cc3,8.09
O=C1C=C(OCc2ccccc2)C=CN1c3ccc(OCCN4CCCCC4)cc3,8.24
O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CC5=NCCN5)c3,5.07
O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CC6CC5CO6)c3,4.80
O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCCC5)c3,5.60
O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCNCC5)c3,4.79
O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4C[C@@H]5CCCN5)c3,5.70
O=C1C=C(Oc2c1cccc2c3cccc4c5ccccc5sc34)N6CCOCC6,4.85
O=C1C=CC2=C3N1C[C@@H](CN4CCC(CC4)NCc5cc6CCCOc6cn5)N3C(=O)C=N2,2.85
O=C1C=Cc2ccc(cc2N1CCN3CCC(CC3)NCc4cc5OCCOc5cn4)C#N,4.38
O=C1C=Cc2ncc(Oc3cccnc3)cc2N1CCN4CCC(CC4)c5nc6cc(ccc6[nH]5)C#N,5.85
O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,5.40
O=C1CC2CCc3cc(OC4CCN(CC4)C5CCC5)ccc3C2=NN1,4.74
O=C1CCC(=NN1)c2ccc(Nc3ccncc3)cc2,5.98
O=C1CCCCN1C2CCN(CCOc3ccc(Oc4nc5ccccc5s4)cc3)CC2,5.74
O=C1CCCN1C2CCN(CCOc3ccc(Oc4nc5ncccc5s4)cc3)CC2,5.60
O=C1CCCN1C2CCN(CCc3ccc(Oc4nc5ccccc5s4)cc3)CC2,6.00
O=C1CCCN1C2CCN(CCc3ccc(Oc4nc5ncccc5s4)cc3)CC2,5.55
O=C1CCCN1C2CCN(Cc3ccc(Oc4nc5ccccc5s4)cc3)CC2,4.82
O=C1CCc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45,5.14
O=C1CCc2ccccc2N1CCCN3CCC(CC3)c4ccc5[nH]ccc5c4,5.36
O=C1CCc2ccccc2N1OCCN3CCC(CC3)N4C(=O)Nc5ccccc45,5.03
O=C1CCc2cccnc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45,5.20
O=C1COc2ccc(CNC34CCC(CCc5c(cnc6ccc(nc56)C#N)C#N)(CC3)OC4)nc2N1,8.78
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)C#N)CC3)nc2N1,4.39
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)c6occc6)CC3)nc2N1,5.89
O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45,5.18
O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5cccnc45,4.89
O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5cnccc45,4.34
O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ncccc45,4.66
O=C1COc2ccccc2N1CCN3CCC(CC3)NCc4cc5OCCOc5cn4,4.70
O=C1CS\C(=N/c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\N1c5ccccc5,4.34
O=C1Cc2cncn2Cc3ccc(C#N)c(Oc4ccc5cccc(N6CC[C@@H](N1)C6=O)c5c4)c3,5.00
O=C1Cc2cncn2Cc3ccc(C#N)c(Oc4ccc5cccc(N6CC[C@H](N1)C6=O)c5c4)c3,5.00
O=C1N(C(=Nc2ccccc12)c3ccc(OCCCN4CCCCC4)cc3)c5ccccc5,6.34
O=C1N(C(=Nc2ccccc12)c3ccccc3)c4ccc(OCCCN5CCCC5)cc4,5.96
O=C1N(C=Nc2ccccc12)c3ccc(OCCCN4CCCC4)cc3,6.15
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc4ccccc4,4.60
O=C1N(CCN2Cc3ccccc3C2)CCN1c4ccc5occc5c4,5.10
O=C1N(CCN2Cc3ccccc3C2)CCN1c4ccc5sccc5c4,5.70
O=C1N(CCN2Cc3ccccc3C2)CCN1c4cccc(c4)C#N,5.50
O=C1N(CCN2Cc3ccccc3C2)CCN1c4csc5ccccc45,5.10
O=C1N(Cc2ccccc2)C(=Nc3ccccc13)c4ccc(OCCCN5CCCCC5)cc4,6.77
O=C1N(Cc2ccccc2)c3sc4CN(CC5CCOCC5)CCc4c3c6ncnn16,6.24
O=C1N(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S/C/1=C/5\SC(=NN5c6ccccc6)c7ccccc7)c8ccccc8,5.60
O=C1N=CC=C2N=C(C(=CC12)c3ccccc3)c4ccc(CN5CCC(CC5)c6n[nH]c(n6)c7ccccn7)cc4,5.25
O=C1NC(=O)\C(=C/c2ccccc2OCc3oc(nn3)c4ccccc4)\S1,4.39
O=C1NC=Cc2nc(c3ccc(CN4CCC(CC4)c5n[nH]c(n5)c6ccccn6)cc3)c(cc12)c7ccccc7,5.25
O=C1NC=Cc2nc(c3ccc(CN4CCC(CC4)c5nnc([nH]5)c6cnccn6)cc3)c(cc12)c7ccccc7,5.07
O=C1NCCc2nc(c3ccc(CN4CCC(CC4)c5nnc([nH]5)c6ccccn6)cc3)c(cc12)c7ccccc7,5.60
O=C1NN=C(C=C1)c2ccc(OC3CCN(CC3)C4CCC4)cc2,5.10
O=C1NN=C(C=C1)c2ccc(OC3CCN(CC3)C4CCC4)nc2,5.05
O=C1NN=C([C@@H]2C[C@H]12)c3ccc(OC4CCN(CC4)C5CCC5)cc3,5.22
O=C1NN=C([C@H]2C[C@@H]12)c3ccc(OC4CCN(CC4)C5CCC5)cc3,4.85
O=C1NN=CC(=C1)c2ccc(OC3CCN(CC3)C4CCC4)cc2,5.70
O=C1Nc2ccccc2N1C3CCN(CCOc4ccccc4)CC3,5.68
O=C1OC2(CCN(CC2)c3nc4ccccc4[nH]3)CN1c5ccccc5,6.00
O=C1OCCN1C2CCN(CCOc3ccc(Oc4nc5ccccc5s4)cc3)CC2,5.57
O=C1OCCN1C2CCN(CCc3ccc(Oc4nc5ccccc5s4)cc3)CC2,6.30
O=C1OCCN1C2CCN(Cc3ccc(Oc4nc5ccccc5s4)cc3)CC2,4.62
O=C1OCc2cc(CCN3CCN(CCc4ccc(C#N)c(OC5CC5)c4)CC3)ccc12,6.33
O=C1OCc2cc(CCN3CCN(CCc4ccc(cc4)C#N)CC3)ccc12,6.37
O=C1OCc2cc(CCN3CCN(CCc4ccc5C(=O)OCc5c4)CC3)ccc12,5.72
O=C1OCc2cc(CCN3CCN(CCc4ccc5nonc5c4)CC3)ccc12,6.55
O=C1O[C@@]2(CC[C@H](CC2)c3nc4cc(ccc4[nH]3)C#N)CN1c5ccccc5,5.00
O=C1O[C@@]2(CC[C@H](CC2)c3nc4cc(ccc4[nH]3)C#N)CN1c5ccccn5,4.90
O=C1[C@@H]2CCN1Cc3cccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)c3,4.96
O=C1[C@@H]2CCN1[C@@H]3CCCc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,4.92
O=C1[C@@H]2CCN1[C@@H]3CCOc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,5.04
O=C1[C@@H]2CCN1[C@@H]3CCc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,5.37
O=C1[C@@H]2CCN1[C@H]3CCc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,5.57
O=C1[C@@H]2CCN1c3cccc4ccc(Oc5cc(Cn6cncc6CCN2)ccc5C#N)cc34,5.09
O=C1[C@@H]2CCN1c3cccc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,4.98
O=C1[C@H](CCN1Cc2ccccc2)N(CCCc3ccccc3)Cc4cncn4Cc5ccc(cc5)C#N,7.62
O=C1[C@H](CCN1Cc2ccccc2)N(CCN3CCNCC3)Cc4cncn4Cc5ccc(cc5)C#N,5.96
O=C1[C@H](CCN1Cc2ccccc2)N(CCN3CCOCC3)Cc4cncn4Cc5ccc(cc5)C#N,6.72
O=C1[C@H](CCN1Cc2ccccc2)N(Cc3cccnc3)Cc4cncn4Cc5ccc(cc5)C#N,6.06
O=C1[C@H](CCN1Cc2ccccc2)NCc3cncn3Cc4ccc(cc4)C#N,5.14
O=C1[C@H](CCN1c2cccc3ncccc23)NCc4cncn4Cc5ccc(cc5)C#N,5.09
O=C1[C@H](CCN1c2ccncc2)NCc3cncn3Cc4ccc(cc4)C#N,5.49
O=C1[C@H]2CCN1Cc3cccc(Oc4cc(Cn5cncc5CN2)ccc4C#N)c3,5.33
O=C1[C@H]2CCN1[C@@H]3CCCc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,5.15
O=C1[C@H]2CCN1[C@@H]3CCOc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,6.82
O=C1[C@H]2CCN1[C@@H]3CCc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,7.10
O=C1[C@H]2CCN1[C@H]3CCc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,5.33
O=C1[C@H]2CCN1c3cccc4ccc(Oc5cc(Cn6cncc6CCN2)ccc5C#N)cc34,6.68
O=C1[C@H]2CCN1c3cccc4ccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)cc34,5.08
O=C1[C@H]2CCN1c3ccccc3c4cccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)c4,5.59
O=S1(=O)CCC(CC1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,7.00
O=S1(=O)CCC(CC1)Oc2ccc3OC4(CCN(CC4)C5CCC5)CCc3c2,5.15
OC(=O)C(F)(F)F.Clc1cccc(CN(CC2CNC2)c3ccccc3)c1Cl,5.73
OC(=O)C(N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)c4ccccc4,5.30
OC(=O)C(N1CCCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C1)c4ccccc4,4.60
OC(=O)C1=CC(=C2C=CC=CN2C1=O)CN3CCN(CC3)c4ccc(Br)cc4,5.68
OC(=O)C1=CC(=C2C=CC=CN2C1=O)CN3CCN(CC3)c4ccc(cc4)C#N,5.13
OC(=O)C1=CC(=C2C=CC=CN2C1=O)CN3CCN(CC3)c4ccc(cc4)C(F)(F)F,7.00
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,3.02
OC(=O)C1CCC(CN2CCC(COC(=O)c3c4OCCCn4c5ccccc35)CC2)C1,3.68
OC(=O)C1CCC2(CCN(CC2)c3ccc(cn3)c4nc5cc(ccc5[nH]4)C(F)(F)F)OC1,4.83
OC(=O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,4.11
OC(=O)C1CN(Cc2ccc(c(F)c2)c3oc4ccc(Cc5ccccc5)cc4c3)C1,4.77
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F)C1,4.74
OC(=O)CC1CCC2(CC1)CCN(CC2)c3ccc(cn3)c4nc5cc(ccc5[nH]4)C(F)(F)F,5.27
OC(=O)CC1CCC2(CCN(CC2)c3ccc(cn3)c4nc5cc(ccc5[nH]4)C(F)(F)F)O1,4.78
OC(=O)CC1CCOC2(CCN(CC2)c3ccc(cn3)c4nc5cc(ccc5[nH]4)C(F)(F)F)C1,5.34
OC(=O)CC1COC2(CCN(CC2)c3ccc(cn3)c4nc5cc(ccc5[nH]4)C(F)(F)F)C1,4.71
OC(=O)CCCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,4.36
OC(=O)CCNC(=O)c1ccc(Cn2nc(cc2c3ccc(OC(F)(F)F)cc3)c4cc(Cl)cc(Cl)c4)cc1,5.29
OC(=O)CCNC1CC[C@@]2(C1)Cc3ccccc3Cc4ccccc24,4.20
OC(=O)CCc1ccc2cc(Cc3ccccc3)cc(N4CCN(CCc5ccc(OCCCN6CCCCCC6)cc5)CC4)c2n1,5.20
OC(=O)CCc1ccc2cccc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1,4.80
OC(=O)CCc1cnc2c(cccc2c1)N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3,4.50
OC(=O)CN(C1(CCC1)c2ccc(cc2)c3ccccc3OC(F)(F)F)S(=O)(=O)c4ccc(OC(F)F)cc4,4.82
OC(=O)CN(Cc1cccc(c1)c2ccccc2OC(F)(F)F)S(=O)(=O)c3ccc(OC(F)F)cc3,4.96
OC(=O)CN1CCC2(CC1)CCN(CC2)c3ccc(cn3)c4nc5cc(ccc5[nH]4)C(F)(F)F,5.32
OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,4.25
OC(=O)COc1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.00
OC(=O)COc1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.00
OC(=O)COc1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.50
OC(=O)C[C@@H]1COC2(CCN(CC2)c3ccc(cn3)c4nc5cc(ccc5[nH]4)C(F)(F)F)C1,5.36
OC(=O)C[C@H]1COC2(CCN(CC2)c3ccc(cn3)c4nc5cc(ccc5[nH]4)C(F)(F)F)C1,5.31
OC(=O)Cc1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.50
OC(=O)Cc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,6.24
OC(=O)Cc1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.50
OC(=O)Cc1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.90
OC(=O)[C@@H](CC1CCC1)N2C[C@H](CN3CCC(CC3)c4cnc5ccccn45)[C@H](C2)c6cccc(F)c6,5.57
OC(=O)[C@@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.20
OC(=O)[C@@H](N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,4.60
OC(=O)[C@@H]1CC[C@H](CC1)NC(=O)[C@H](C2CCCCC2)n3c(nc4cc(F)c(F)cc34)c5ccc(Cl)cc5,5.12
OC(=O)[C@H](Cc1ccc(Cl)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.40
OC(=O)[C@H](Cc1ccc(cc1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.30
OC(=O)[C@H](Cc1cccc(c1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.90
OC(=O)[C@H](Cc1cccc(c1)C(F)(F)F)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.20
OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.80
OC(=O)[C@H](Cc1ccccc1C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.60
OC(=O)[C@H](N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,4.80
OC(=O)[C@H]1C[C@@H]1COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2,4.36
OC(=O)c1cc(N2CCN(CCc3ccc(OCCCN4CCCCCC4)cc3)CC2)c5ncccc5c1,4.40
OC(=O)c1ccc(CCCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4)cc1,4.96
OC(=O)c1ccc(CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)cc1,4.50
OC(=O)c1ccc(NC(=O)[C@H](C2CCCCC2)n3c(nc4cc(F)c(F)cc34)c5ccc(Cl)cc5)c(Cl)c1,5.11
OC(=O)c1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.50
OC(=O)c1ccc(cc1)[C@@H]2CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.64
OC(=O)c1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,4.13
OC(=O)c1ccc2c(c1)C(=O)OC23CCN(CC3)c4ccc(cn4)c5nc6cc(ccc6[nH]5)C(F)(F)F,6.25
OC(=O)c1ccc2cccnc2c1N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3,4.50
OC(=O)c1cccc(CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)c1,4.70
OC(=O)c1cccc(c1)C2CCN(CC2)[C@@H]3C[C@H]4OCC[C@]4(C3)C(=O)N5COc6ccc(cc6C5)C(F)(F)F,4.54
OC(=O)c1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.50
OC(=O)c1cccc(c1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6,6.08
OC(=O)c1ccccc1CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.90
OC(=O)c1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.80
OC(=O)c1ccccc1Oc2ccc(Cl)cc2NS(=O)(=O)c3ccc(Cl)c(Cl)c3,5.10
OC(=O)c1cccnc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.50
OC(=O)c1cnc2c(cccc2c1)N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3,4.70
OC(C(Cc1ccccc1)N2CCOCC2)(c3cccnc3)c4cccnc4,4.82
OC(C(N1CCC1)c2ccccc2)(c3cccnc3)c4cccnc4,4.82
OC(C(N1CCCC1)c2ccccc2)(c3cccnc3)c4cccnc4,4.70
OC(C(N1CCCCC1)c2ccccc2)(c3cccnc3)c4cccnc4,4.85
OC(C(N1CCCOCC1)c2ccccc2)(c3cccnc3)c4cccnc4,5.45
OC(C(N1CCNCC1)c2ccccc2)(c3cccnc3)c4cccnc4,5.64
OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F,5.34
OC(C1CCN(CCCOc2ccc(cc2)c3ccccc3)CC1)(c4ccccc4)c5ccccc5,6.85
OC(C1CCN(Cc2ccc(cc2)c3ccccc3)CC1)(c4ccccc4)c5ccccc5,6.68
OC(CN1CCC(O)(CC1)c2cccc(F)c2)c3ccc4NC(=O)CCc4c3,4.84
OC(CNC(=O)CC1CCN(Cc2oc(cc2)c3ccc(Cl)cc3)CC1)C(F)(F)F,5.99
OC(COc1ccc(F)cc1C(=O)CCc2ccccc2)CN3CCN(CC3)C(c4ccccc4)c5ccccc5,5.32
OC(COc1ccccc1C(=O)CCc2ccccc2)CN3CCC(CC3)c4ccccc4,5.46
OC(COc1ccccc1C(=O)CCc2ccccc2)CN3CCN(CC3)C(c4ccccc4)c5ccccc5,5.59
OC(Cc1cccnc1c2cccc(c2)C(F)(F)F)(c3cccnc3F)c4cccnc4F,5.00
OC(c1cc(cc(c1)S(=O)(=O)N2CCN(CC2)C(=O)[C@@H]3C[C@H]3c4ccc(cc4)C(F)(F)F)C(F)(F)F)C(F)(F)F,7.22
OC(c1ccc(CN2CCC3(CC2)OCc4cc(F)ncc34)cc1)c5ccc(F)c(F)c5,6.28
OC1(CCN(CC1)c2ccc3nnc(n3n2)C(F)(F)F)c4ccc(F)cc4,4.74
OC1(CCN(CC1)c2ccc3nnc(n3n2)C(F)(F)F)c4cccnc4,4.02
OC1(CCc2ccc3C(=O)OCc3c2)CCN(CC1)C(=O)Cc4ccc(cc4)n5cnnn5,5.19
OC1(CNC(=O)C2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)CCCCC1,4.93
OC1(CNCC(=O)N2CCc3ccccc3C2C4CCCCC4)CCCC1,4.10
OC1(CNCC(=O)N2CCc3ccccc3C2C4CCCCC4)CCCCC1,4.34
OC1(CNCC(=O)N2CCc3ccccc3C2C4CCCCC4)CCCCCC1,4.30
OC1(CNCC(=O)N2CCc3ccccc3[C@@H]2C4CCCCC4)CCCCC1,4.01
OC1(CNCC(=O)N2CCc3ccccc3[C@H]2C4CCCCC4)CCCCC1,4.12
OC1(COc2ccc(C#N)c(F)c2)CN(C1)S(=O)(=O)c3ccc(Cl)cc3Cl,5.01
OC1(COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2)COC1,4.91
OC1(Cc2ccc(F)cc2)CCN(CCNC(=O)Nc3ccnc4ccsc34)CC1,5.30
OC1(Cc2ccccc2)CCN(CC1)C(=O)NC3CCN(Cc4ccn(c4)c5ccc(cc5)C(F)(F)F)CC3,5.10
OC1=CNC(=CC1=O)CCOc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2,6.05
OC1=CNC(=CC1=O)COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2,5.28
OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,3.62
OC1CC(O)CC(C1)Oc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2,5.20
OC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,5.52
OC1CCN(Cc2ccc(OC3CCN(CC3)C(=O)c4oc(nn4)c5ccccc5)cc2)C1,4.51
OC1CN(C1)C(=O)Cc2ccc(OCC[C@@H]3C[C@@H]3C4CCN(CC4)c5ncc(Cl)cn5)cc2F,5.28
OC1CN(C1)C2CCN(C2)c3ccc(cn3)N4C=Nn5cc(cc5C4=O)c6ccc(Cl)cc6,5.70
OC1CN(C1)c2ccc(cn2)N3C=Nn4cc(cc4C3=O)c5ccc(Cl)cc5,5.48
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4c(Cl)cccc4C#N)C(=O)Nc5ccc(F)cn5)C1,4.30
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4c(Cl)cccc4C#N)C(=O)Nc5ccc(cn5)C#N)C1,5.10
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4c(Cl)cccc4Cl)C(=O)Nc5ccc(F)cn5)C1,4.71
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4c(Cl)cccc4Cl)C(=O)Nc5ccc(cn5)C#N)C1,5.20
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4c(F)cccc4Cl)C(=O)Nc5ccc(F)cn5)C1,4.60
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4c(F)cccc4Cl)C(=O)Nc5ccccn5)C1,4.10
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4ccccc4Cl)C(=O)Nc5ccc(Cl)cn5)C1,5.00
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4ccccc4Cl)C(=O)Nc5ccc(F)cn5)C1,4.42
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4ccccc4Cl)C(=O)Nc5ccc(cn5)C#N)C1,5.00
OC1CN(C[C@H](Oc2ncnc3c2cnn3c4ncccc4Cl)C(=O)Nc5ccc(Cl)cn5)C1,4.30
OC1CN2C3CC(CC2CC1C3)OC(=O)c4c[nH]c5ccccc45,5.05
OC=O.Clc1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(OC4CCN(CC4)C5CCCC5)cc3,5.40
OC=O.Fc1cc(F)cc(c1)C(=O)N2CCN(C(=O)C2)c3ccc(OC4CCN(CC4)C5CCCC5)cc3,5.10
OC=O.Fc1cc(F)cc(c1)C(=O)N2CCN(C(=O)C2)c3ccc(OCCCN4CCCCC4)cc3,4.40
OC=O.Fc1cc(F)cc(c1)C(=O)N2CCN(C(=O)C2)c3ccc(OCCCN4CCCCCC4)cc3,4.90
OC=O.Fc1ccc(C(=O)N2CCN(C(=O)C2)c3ccc(OC4CCN(CC4)C5CCCC5)cc3)c(F)c1,4.60
OC=O.Fc1ccc(C(=O)N2CCN(C(=O)C2)c3ccc(OCCCN4CCCCCC4)cc3)c(F)c1,4.30
OC=O.Fc1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(OC4CCN(CC4)C5CCCC5)cc3,4.70
OC=O.Fc1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(OCCCN4CCCC4)cc3,5.20
OC=O.Fc1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(OCCCN4CCCCC4)cc3,4.30
OC=O.Fc1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(OCCCN4CCCCCC4)cc3,4.90
OC=O.O=C(N1CCN(C(=O)C1)c2ccc(OC3CCN(CC3)C4CCC4)cc2)c5ccc(cc5)C#N,5.03
OC=O.O=C(N1CCN(C(=O)C1)c2ccc(OCCCN3CCCCCC3)cc2)c4ccc(cc4)C#N,4.90
OCC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,5.00
OCC(CO)COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,4.98
OCC(F)(F)c1cc(cc(c1)S(=O)(=O)N2CCN(CC2)C(=O)[C@@H]3C[C@H]3c4ccc(cc4)C(F)(F)F)C(F)(F)F,5.60
OCC(O)CN1CCC(COC(=O)c2c3OCCCn3c4ccccc24)CC1,4.09
OCC(O)COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,5.64
OCC1(COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2)CC1,5.57
OCC1CCCCN1C(=O)c2cc3ccccn3c2c4cccc(c4)C#N,4.61
OCC1CCCN(C1)C(=O)CC2CCN(Cc3oc(cc3)c4ccc(Cl)cc4)CC2,5.63
OCC1CCCN(C1)C(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,5.31
OCCC1CCCCN1C(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,5.51
OCCCCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,6.15
OCCCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,5.62
OCCCN(Cc1ccc(F)cc1)C(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,6.20
